-6.247057,53.339825
-6.260182,53.339831
-6.251926,53.339835
-6.260826,53.339846
-6.260311,53.339867
-6.247189,53.339875
-6.260941,53.339886
-6.25863,53.339895
-6.260435,53.339898
-6.260697,53.339899
-6.255793,53.339901
-6.260503,53.339908
-6.251855,53.339915
-6.256712,53.339917
-6.260639,53.339918
-6.247319,53.339927
-6.258607,53.339977
-6.260861,53.339981
-6.255746,53.339984
-6.256665,53.339987
-6.251785,53.339992
-6.24751,53.340006
-6.256624,53.340055
-6.24764,53.340055
-6.258578,53.340062
-6.255698,53.34007
-6.251715,53.34007
-6.251679,53.34011
-6.247837,53.340127
-6.256577,53.340144
-6.255652,53.340157
-6.258543,53.340162
-6.255733,53.340187
-6.258625,53.340191
-6.251607,53.340191
-6.248034,53.340197
-6.25589,53.340208
-6.258535,53.340212
-6.258753,53.340213
-6.256535,53.340223
-6.256039,53.34023
-6.261872,53.340237
-6.248166,53.340244
-6.255606,53.340245
-6.256184,53.340256
-6.251534,53.340272
-6.256326,53.340284
-6.248297,53.34029
-6.258513,53.340309
-6.256537,53.340327
-6.262303,53.340329
-6.248429,53.340336
-6.255556,53.34035
-6.25146,53.340354
-6.256756,53.340366
-6.248561,53.340381
-6.256902,53.340393
-6.258486,53.340406
-6.257049,53.340416
-6.263561,53.340418
-6.255513,53.340424
-6.262735,53.340425
-6.248692,53.340425
-6.251383,53.340436
-6.257196,53.340441
-6.262859,53.34046
-6.257342,53.340467
-6.248823,53.34047
-6.263006,53.34049
-6.258459,53.3405
-6.26352,53.34051
-6.262816,53.340511
-6.251301,53.340514
-6.248953,53.340514
-6.255464,53.340515
-6.263149,53.340516
-6.25744,53.34053
-6.263494,53.340557
-6.249083,53.340559
-6.262703,53.340586
-6.258433,53.34059
-6.251215,53.340593
-6.249199,53.3406
-6.263263,53.340602
-6.255411,53.340607
-6.257403,53.340626
-6.249279,53.340627
-6.263437,53.340647
-6.262621,53.340662
-6.24941,53.340674
-6.251127,53.340674
-6.258407,53.340678
-6.255358,53.340698
-6.257364,53.340715
-6.249541,53.34072
-6.263392,53.340736
-6.251079,53.340753
-6.258381,53.340763
-6.249669,53.340766
-6.262561,53.340776
-6.250996,53.340794
-6.25535,53.340794
-6.257326,53.340802
-6.26337,53.340809
-6.249797,53.340812
-6.262512,53.340824
-6.26341,53.340825
-6.246735,53.34084
-6.258356,53.340852
-6.261356,53.340853
-6.255495,53.340855
-6.249922,53.340856
-6.261507,53.340863
-6.25092,53.340869
-6.255647,53.340879
-6.263455,53.340881
-6.246867,53.340887
-6.261676,53.340889
-6.25729,53.34089
-6.255282,53.340895
-6.250045,53.3409
-6.255798,53.340911
-6.262447,53.340914
-6.263385,53.340914
-6.261798,53.340915
-6.261946,53.340936
-6.261285,53.340936
-6.247001,53.340937
-6.258331,53.34094
-6.255946,53.34094
-6.250848,53.340944
-6.261613,53.340947
-6.262095,53.340956
-6.262252,53.340959
-6.263523,53.34096
-6.250224,53.340964
-6.256095,53.340966
-6.255206,53.340972
-6.257254,53.340978
-6.258319,53.340984
-6.256241,53.340992
-6.262497,53.340992
-6.262346,53.341002
-6.263342,53.341002
-6.247196,53.341007
-6.261236,53.341013
-6.256388,53.341017
-6.25037,53.341017
-6.250775,53.341021
-6.261544,53.341031
-6.26264,53.341032
-6.256533,53.341043
-6.263318,53.34105
-6.247332,53.341051
-6.257219,53.341062
-6.255149,53.341062
-6.262257,53.341065
-6.258295,53.341069
-6.256675,53.34107
-6.250518,53.341075
-6.262784,53.341076
-6.247467,53.341092
-6.261184,53.341094
-6.256823,53.341101
-6.261486,53.341113
-6.262912,53.341119
-6.250658,53.341129
-6.247602,53.341135
-6.263256,53.341138
-6.262175,53.341141
-6.255094,53.341145
-6.258271,53.341154
-6.263042,53.341157
-6.257023,53.34116
-6.250768,53.341162
-6.263175,53.341177
-6.261128,53.341178
-6.24773,53.341184
-6.257194,53.341187
-6.257336,53.341196
-6.261426,53.341199
-6.250862,53.341206
-6.257469,53.341216
-6.262091,53.341217
-6.24786,53.34123
-6.255048,53.341235
-6.257613,53.341237
-6.250596,53.341239
-6.257,53.341247
-6.250998,53.341254
-6.257761,53.341255
-6.258223,53.341268
-6.261066,53.341271
-6.257917,53.341274
-6.247988,53.341277
-6.261358,53.341277
-6.258068,53.34129
-6.262011,53.341293
-6.251132,53.341299
-6.248053,53.341315
-6.252441,53.341319
-6.250525,53.341326
-6.263124,53.341326
-6.261026,53.341326
-6.256959,53.341336
-6.25499,53.341339
-6.251269,53.341345
-6.261257,53.341345
-6.24818,53.341351
-6.261932,53.341371
-6.250481,53.34139
-6.251408,53.34139
-6.252363,53.341394
-6.248303,53.3414
-6.26306,53.341409
-6.260974,53.341419
-6.25494,53.341421
-6.256916,53.341425
-6.251547,53.341435
-6.261853,53.341451
-6.246787,53.341451
-6.250446,53.341465
-6.246937,53.341466
-6.2485,53.341468
-6.252286,53.34147
-6.247085,53.341476
-6.251683,53.34148
-6.253932,53.34149
-6.247239,53.341491
-6.262997,53.341492
-6.254956,53.341504
-6.26091,53.341507
-6.247361,53.341507
-6.256876,53.341515
-6.247516,53.341522
-6.251817,53.341524
-6.247677,53.341533
-6.261772,53.341534
-6.248589,53.341536
-6.247341,53.341542
-6.247831,53.341549
-6.254868,53.341551
-6.252216,53.341551
-6.255077,53.341556
-6.247986,53.341564
-6.250356,53.341565
-6.251961,53.341573
-6.262933,53.341574
-6.255212,53.341574
-6.24814,53.341577
-6.258224,53.341578
-6.260855,53.341589
-6.248295,53.341589
-6.255359,53.34159
-6.247335,53.341599
-6.253864,53.341599
-6.256836,53.341605
-6.24842,53.341608
-6.261693,53.341612
-6.248608,53.341614
-6.255502,53.341615
-6.2521,53.341619
-6.248698,53.34162
-6.256919,53.341625
-6.254822,53.341634
-6.255646,53.341641
-6.248894,53.341649
-6.256816,53.341649
-6.250492,53.341656
-6.257078,53.341657
-6.262872,53.341657
-6.25579,53.341668
-6.25821,53.341669
-6.24904,53.341677
-6.2572,53.341681
-6.253814,53.341682
-6.250263,53.341684
-6.261619,53.341688
-6.252327,53.341689
-6.247307,53.341691
-6.250616,53.341692
-6.255934,53.341696
-6.249188,53.341713
-6.254775,53.341719
-6.256079,53.341724
-6.256775,53.341737
-6.262812,53.341744
-6.250781,53.34175
-6.256226,53.341753
-6.249331,53.341757
-6.258183,53.341758
-6.250202,53.34176
-6.26154,53.341765
-6.252467,53.341768
-6.253761,53.34177
-6.256375,53.341782
-6.247283,53.341782
-6.249541,53.341787
-6.258266,53.34179
-6.249397,53.341797
-6.250919,53.341799
-6.254729,53.341805
-6.258414,53.341807
-6.25653,53.341813
-6.250272,53.341818
-6.258566,53.341821
-6.250081,53.341823
-6.256161,53.341823
-6.258059,53.341823
-6.256734,53.341825
-6.26275,53.341827
-6.249758,53.341829
-6.246789,53.341833
-6.258716,53.341835
-6.246942,53.341835
-6.251058,53.341839
-6.249831,53.341844
-6.261467,53.341845
-6.249943,53.341849
-6.253724,53.341851
-6.258861,53.341858
-6.252523,53.341866
-6.247258,53.341867
-6.24938,53.341876
-6.259107,53.341881
-6.252555,53.341888
-6.251209,53.341889
-6.252708,53.34189
-6.254682,53.341892
-6.250352,53.341897
-6.252877,53.341902
-6.261419,53.341906
-6.250124,53.341907
-6.256104,53.341909
-6.262684,53.341912
-6.252406,53.341914
-6.258872,53.341918
-6.253042,53.341922
-6.251339,53.341922
-6.250407,53.341932
-6.250267,53.341935
-6.250553,53.341949
-6.25319,53.341949
-6.256672,53.341951
-6.249324,53.341953
-6.258094,53.34196
-6.252265,53.341961
-6.250464,53.341967
-6.247232,53.341967
-6.25601,53.341967
-6.253368,53.341968
-6.26137,53.341968
-6.254634,53.341981
-6.250722,53.341991
-6.253489,53.341995
-6.262622,53.341997
-6.258853,53.342009
-6.25213,53.342013
-6.263534,53.342018
-6.253623,53.342024
-6.249264,53.342037
-6.256627,53.342039
-6.25594,53.34204
-6.253765,53.342054
-6.247208,53.342061
-6.250824,53.342064
-6.252003,53.342066
-6.250516,53.342067
-6.25062,53.342072
-6.254588,53.342074
-6.253195,53.34208
-6.253905,53.342084
-6.262576,53.342087
-6.261274,53.342089
-6.250966,53.342092
-6.263481,53.342095
-6.253295,53.342096
-6.258825,53.342097
-6.255748,53.342097
-6.254045,53.342115
-6.251879,53.342117
-6.253417,53.342123
-6.249215,53.342123
-6.251117,53.342127
-6.251576,53.342138
-6.254184,53.342145
-6.247184,53.342148
-6.253549,53.342153
-6.251748,53.342161
-6.250538,53.342165
-6.252959,53.342166
-6.251306,53.342168
-6.261206,53.342168
-6.254323,53.342176
-6.262529,53.342176
-6.253688,53.342182
-6.263423,53.342183
-6.255698,53.342184
-6.258785,53.342185
-6.251451,53.342187
-6.254461,53.342205
-6.253816,53.34221
-6.249173,53.34221
-6.246808,53.34221
-6.254532,53.34222
-6.262505,53.342221
-6.252914,53.342235
-6.247155,53.342235
-6.253949,53.342241
-6.246946,53.342247
-6.254676,53.342248
-6.261136,53.342249
-6.250476,53.342251
-6.263373,53.342267
-6.258751,53.342273
-6.254822,53.342276
-6.247084,53.342281
-6.249114,53.342294
-6.247153,53.3423
-6.262452,53.342305
-6.254968,53.342307
-6.254249,53.342308
-6.257987,53.342318
-6.251524,53.342323
-6.261068,53.342332
-6.247288,53.342336
-6.254375,53.342337
-6.255111,53.342338
-6.250419,53.342344
-6.255605,53.342345
-6.263318,53.342352
-6.252912,53.34236
-6.258727,53.342364
-6.255257,53.342369
-6.254511,53.34237
-6.247425,53.342373
-6.249053,53.342377
-6.262393,53.342389
-6.256438,53.342389
-6.254645,53.3424
-6.255405,53.342402
-6.257956,53.342406
-6.247565,53.342411
-6.260999,53.342411
-6.247619,53.342419
-6.252828,53.342424
-6.254787,53.34243
-6.250365,53.342433
-6.251435,53.342433
-6.255559,53.342436
-6.263264,53.342437
-6.247673,53.342438
-6.255679,53.342451
-6.2587,53.342455
-6.254924,53.342458
-6.24899,53.342463
-6.255704,53.342468
-6.256393,53.34247
-6.262334,53.342473
-6.247844,53.34248
-6.260926,53.342494
-6.255847,53.342498
-6.252803,53.342504
-6.255999,53.342509
-6.247978,53.342513
-6.250313,53.342518
-6.247613,53.34252
-6.25518,53.34252
-6.251311,53.342523
-6.248119,53.342532
-6.251628,53.342534
-6.251567,53.342534
-6.255341,53.342546
-6.256318,53.342547
-6.247024,53.342551
-6.248924,53.342551
-6.251688,53.342552
-6.256147,53.342556
-6.262274,53.342557
-6.251832,53.342566
-6.252782,53.342566
-6.255475,53.342571
-6.260851,53.342578
-6.251965,53.342579
-6.248228,53.34258
-6.256284,53.342582
-6.252068,53.342587
-6.248892,53.342595
-6.251276,53.342596
-6.247559,53.342597
-6.248295,53.342599
-6.252203,53.342602
-6.250262,53.342602
-6.246812,53.342605
-6.24715,53.342611
-6.252339,53.342615
-6.256427,53.342615
-6.255751,53.342616
-6.24901,53.342625
-6.252454,53.342628
-6.255731,53.342633
-6.248431,53.342634
-6.262217,53.342637
-6.252757,53.342641
-6.252591,53.342645
-6.256569,53.342648
-6.247312,53.342652
-6.249146,53.342654
-6.260782,53.342659
-6.248566,53.342668
-6.248786,53.342678
-6.256704,53.34268
-6.249296,53.342682
-6.24752,53.342683
-6.247456,53.342684
-6.25021,53.342686
-6.247548,53.342695
-6.248723,53.342703
-6.256838,53.342711
-6.25119,53.342719
-6.252732,53.34272
-6.262156,53.342721
-6.247684,53.342735
-6.260708,53.342739
-6.25697,53.342744
-6.247845,53.342772
-6.250156,53.342774
-6.2571,53.342777
-6.248728,53.342779
-6.252712,53.342788
-6.251135,53.342797
-6.257229,53.342812
-6.247976,53.342814
-6.255709,53.34282
-6.260653,53.34283
-6.263014,53.342831
-6.257621,53.342845
-6.257362,53.342846
-6.252694,53.342849
-6.250102,53.342863
-6.251091,53.342873
-6.257496,53.342881
-6.248663,53.342888
-6.260819,53.342909
-6.255703,53.34291
-6.262962,53.342911
-6.251051,53.342914
-6.257639,53.342916
-6.252679,53.342923
-6.250049,53.342949
-6.257786,53.342949
-6.260958,53.342957
-6.248612,53.342969
-6.25794,53.342983
-6.261089,53.342998
-6.258019,53.343
-6.251021,53.343006
-6.26123,53.343019
-6.261386,53.343022
-6.263438,53.343027
-6.26153,53.343029
-6.263285,53.343031
-6.258187,53.343035
-6.263094,53.343036
-6.249996,53.343037
-6.26168,53.343038
-6.262923,53.34304
-6.262766,53.343043
-6.26269,53.343044
-6.262534,53.343046
-6.262391,53.343046
-6.262244,53.343047
-6.248552,53.343051
-6.26183,53.343052
-6.262092,53.343055
-6.258347,53.343067
-6.252643,53.343069
-6.261978,53.343082
-6.250984,53.343083
-6.255692,53.343089
-6.250947,53.343089
-6.252032,53.343092
-6.25211,53.343093
-6.252255,53.343097
-6.258517,53.343101
-6.258886,53.343103
-6.252359,53.343112
-6.251963,53.343119
-6.249944,53.343123
-6.262673,53.343132
-6.248492,53.343133
-6.258708,53.343138
-6.252466,53.343145
-6.25599,53.343159
-6.251894,53.343165
-6.258833,53.343166
-6.261978,53.343169
-6.250892,53.343174
-6.252587,53.343194
-6.249843,53.343203
-6.259002,53.343203
-6.24843,53.343216
-6.251894,53.343217
-6.262648,53.343231
-6.259136,53.343251
-6.252599,53.343254
-6.261955,53.343261
-6.255662,53.343262
-6.255896,53.343273
-6.255741,53.343274
-6.249793,53.343284
-6.248368,53.3433
-6.25189,53.343309
-6.250902,53.343316
-6.259228,53.343317
-6.256277,53.34332
-6.255644,53.34332
-6.262628,53.343322
-6.248861,53.343329
-6.252579,53.343338
-6.261917,53.34335
-6.249028,53.343362
-6.255629,53.343374
-6.248306,53.343384
-6.251881,53.343396
-6.249098,53.343397
-6.259268,53.343399
-6.262611,53.343407
-6.256258,53.34341
-6.25256,53.343424
-6.261869,53.343436
-6.250772,53.343438
-6.257361,53.343446
-6.249689,53.343456
-6.249436,53.343467
-6.248242,53.34347
-6.257132,53.343475
-6.249244,53.343476
-6.256306,53.343481
-6.259266,53.343485
-6.251867,53.343492
-6.24931,53.343492
-6.249666,53.343497
-6.257234,53.343501
-6.252515,53.343515
-6.262589,53.343519
-6.261811,53.343525
-6.252068,53.343525
-6.252224,53.343526
-6.252353,53.343527
-6.252443,53.34353
-6.250765,53.343531
-6.257381,53.343536
-6.250846,53.343547
-6.250997,53.343554
-6.248173,53.343556
-6.250774,53.343557
-6.251792,53.343557
-6.251347,53.343566
-6.251096,53.343566
-6.249205,53.343566
-6.249391,53.343569
-6.251215,53.343571
-6.259238,53.343572
-6.249669,53.343573
-6.26172,53.343576
-6.251615,53.343577
-6.262555,53.343586
-6.251489,53.343589
-6.251641,53.34359
-6.252504,53.343599
-6.262421,53.343607
-6.26158,53.343618
-6.262275,53.343627
-6.251795,53.343631
-6.259141,53.343632
-6.248098,53.343642
-6.261862,53.343643
-6.250757,53.343649
-6.249856,53.343656
-6.246835,53.343657
-6.259208,53.343661
-6.249614,53.343664
-6.261441,53.34367
-6.250776,53.343676
-6.252471,53.343686
-6.246991,53.343686
-6.261957,53.34371
-6.262252,53.343711
-6.247145,53.343716
-6.261314,53.343716
-6.25018,53.343717
-6.251806,53.34372
-6.248019,53.343726
-6.251945,53.343729
-6.252053,53.34373
-6.256309,53.343734
-6.252213,53.343737
-6.256118,53.343741
-6.259187,53.343747
-6.247297,53.343747
-6.250773,53.343748
-6.252362,53.34375
-6.249566,53.343752
-6.261193,53.34376
-6.249777,53.343766
-6.252458,53.343771
-6.249846,53.343774
-6.247445,53.343776
-6.256248,53.343778
-6.26205,53.343783
-6.255991,53.343796
-6.249945,53.343799
-6.247589,53.343805
-6.261064,53.343806
-6.250758,53.343811
-6.262193,53.343815
-6.247933,53.343815
-6.247409,53.34382
-6.250731,53.34383
-6.251808,53.34383
-6.259175,53.343831
-6.250091,53.343832
-6.247732,53.343833
-6.24952,53.343839
-6.2609,53.343862
-6.250247,53.343865
-6.263515,53.343873
-6.260814,53.343873
-6.249426,53.343875
-6.263377,53.343878
-6.262172,53.343878
-6.263222,53.343884
-6.248015,53.343891
-6.250364,53.343892
-6.263067,53.343896
-6.260866,53.343902
-6.252436,53.343903
-6.262882,53.343904
-6.250546,53.343909
-6.262728,53.343909
-6.262577,53.343915
-6.251787,53.343915
-6.250477,53.343916
-6.25602,53.343917
-6.250703,53.343918
-6.262437,53.34392
-6.248155,53.34392
-6.259172,53.343921
-6.262316,53.343932
-6.248292,53.343948
-6.254901,53.343954
-6.250438,53.343956
-6.255053,53.343957
-6.252431,53.343958
-6.254735,53.343963
-6.255207,53.343968
-6.249472,53.343969
-6.254878,53.343971
-6.254985,53.343971
