-6.263455,53.347865
-6.262656,53.347961
-6.260504,53.346214
-6.260308,53.346238
-6.260112,53.346262
-6.259322,53.342791
-6.261735,53.345486
-6.261731,53.345584
-6.261881,53.345596
-6.261733,53.344434
-6.261743,53.344569
-6.261860,53.344634
-6.261750,53.344749
-6.261761,53.344866
-6.261876,53.344975
-6.261873,53.345056
-6.261867,53.345200
-6.261728,53.345288
-6.260140,53.341140
-6.260062,53.341211
-6.259824,53.341162
-6.259841,53.341118
-6.258587,53.340947
-6.259857,53.341091
-6.259584,53.341159
-6.259230,53.341010
-6.258732,53.341066
-6.259486,53.340996
-6.259543,53.340682
-6.259630,53.340407
-6.259796,53.340740
-6.260035,53.340788
-6.260013,53.340590
-6.260064,53.340438
-6.262465,53.346009
-6.262547,53.345839
-6.262447,53.345712
-6.260616,53.346431
-6.260605,53.346323
-6.260594,53.346233
-6.260646,53.346054
-6.260625,53.345838
-6.259460,53.346773
-6.259885,53.346672
-6.260341,53.346573
-6.260885,53.346453
-6.261612,53.346293
-6.263148,53.346558
-6.262906,53.346617
-6.262694,53.346659
-6.262512,53.346701
-6.262315,53.346743
-6.262103,53.346785
-6.261890,53.346836
-6.261724,53.346869
-6.261633,53.346904
-6.261481,53.346938
-6.261329,53.346971
-6.261178,53.346996
-6.261011,53.347048
-6.260768,53.347098
-6.260571,53.347149
-6.260375,53.347182
-6.260192,53.347233
-6.260010,53.347276
-6.259737,53.347353
-6.262991,53.346726
-6.262506,53.346845
-6.262036,53.346946
-6.261612,53.347038
-6.261021,53.347174
-6.260536,53.347283
-6.260080,53.347412
-6.259699,53.347541
-6.260110,53.347771
-6.260058,53.347582
-6.261656,53.340971
-6.261519,53.341176
-6.261307,53.341256
-6.261236,53.341300
-6.247126,53.342163
-6.247196,53.341903
-6.247253,53.341625
-6.261547,53.346058
-6.261184,53.346107
-6.260837,53.346147
-6.261875,53.345739
-6.261881,53.345955
-6.261737,53.346187
-6.248615,53.342463
-6.246944,53.342205
-6.248663,53.342383
-6.248711,53.342312
-6.247387,53.342373
-6.247865,53.342425
-6.248562,53.342274
-6.246787,53.342364
-6.248341,53.342540
-6.248559,53.342363
-6.246889,53.342438
-6.248712,53.342644
-6.248510,53.342444
-6.248421,53.342424
-6.246961,53.342502
-6.247046,53.342638
-6.247216,53.342514
-6.247344,53.342696
-6.247335,53.342543
-6.247424,53.342571
-6.247633,53.342592
-6.247493,53.342725
-6.247656,53.342764
-6.247751,53.342648
-6.247885,53.342677
-6.247805,53.342793
-6.248004,53.342706
-6.248155,53.342690
-6.248089,53.342833
-6.248153,53.342735
-6.248087,53.342878
-6.248265,53.342925
-6.248238,53.342871
-6.248327,53.342890
-6.248287,53.342764
-6.248376,53.342783
-6.246998,53.342350
-6.247698,53.342495
-6.248793,53.342511
-6.248188,53.342619
-6.248551,53.342561
-6.248538,53.342866
-6.248470,53.342686
-6.248408,53.342739
-6.248567,53.342525
-6.248904,53.342360
-6.252512,53.345189
-6.256198,53.347366
-6.256786,53.347303
-6.257131,53.347267
-6.257703,53.347161
-6.258051,53.347085
-6.258476,53.346966
-6.258483,53.347173
-6.258241,53.347223
-6.257489,53.347374
-6.257120,53.347413
-6.255084,53.347662
-6.253290,53.345452
-6.263001,53.342431
-6.263079,53.342351
-6.262882,53.342402
-6.262915,53.342313
-6.262718,53.342364
-6.262752,53.342274
-6.262648,53.342255
-6.262584,53.342335
-6.263482,53.344990
-6.261223,53.340951
-6.261077,53.341178
-6.263006,53.341191
-6.262574,53.340950
-6.262073,53.340982
-6.261669,53.340812
-6.261263,53.340851
-6.260789,53.344007
-6.251317,53.347389
-6.251354,53.347309
-6.251106,53.347363
-6.251132,53.347272
-6.250892,53.347338
-6.250912,53.347237
-6.250766,53.347318
-6.250736,53.347214
-6.250665,53.347303
-6.250558,53.347270
-6.250336,53.347267
-6.250352,53.347164
-6.250206,53.347245
-6.250228,53.347146
-6.250038,53.347220
-6.250060,53.347126
-6.249762,53.347177
-6.249799,53.347093
-6.249586,53.347152
-6.249605,53.347065
-6.249396,53.347129
-6.249411,53.347042
-6.249209,53.347102
-6.249246,53.347017
-6.249015,53.347072
-6.249007,53.346987
-6.248769,53.347037
-6.248795,53.346959
-6.246691,53.346524
-6.248571,53.347009
-6.247154,53.346593
-6.248593,53.346931
-6.247631,53.346663
-6.248324,53.346986
-6.248093,53.346760
-6.248361,53.346901
-6.248467,53.346810
-6.248194,53.346874
-6.249049,53.346891
-6.248004,53.346929
-6.249617,53.346962
-6.248018,53.346851
-6.250244,53.347043
-6.247836,53.346909
-6.250826,53.347132
-6.247858,53.346831
-6.251334,53.347194
-6.247649,53.346881
-6.251721,53.347280
-6.247679,53.346799
-6.247477,53.346861
-6.247268,53.346829
-6.247290,53.346746
-6.247093,53.346804
-6.247110,53.346745
-6.246876,53.346776
-6.246897,53.346713
-6.252245,53.341447
-6.250898,53.341328
-6.251203,53.341216
-6.251521,53.341535
-6.252018,53.341480
-6.252098,53.341732
-6.263121,53.340941
-6.262884,53.340875
-6.262661,53.340817
-6.262777,53.340549
-6.262553,53.340897
-6.262727,53.340675
-6.260759,53.342760
-6.260902,53.342606
-6.261050,53.342425
-6.261222,53.342210
-6.261430,53.341990
-6.261656,53.341765
-6.261838,53.341578
-6.261810,53.341599
-6.262053,53.341381
-6.262211,53.341192
-6.261288,53.344311
-6.260986,53.344351
-6.260632,53.344553
-6.260398,53.344397
-6.260127,53.344411
-6.259810,53.344451
-6.259766,53.344441
-6.259558,53.344680
-6.259320,53.344538
-6.259280,53.344628
-6.259114,53.344791
-6.259391,53.344827
-6.259029,53.344934
-6.259545,53.344321
-6.259737,53.344405
-6.259788,53.344253
-6.260114,53.344366
-6.260400,53.344343
-6.261539,53.344413
-6.262045,53.344160
-6.257332,53.345540
-6.257506,53.345712
-6.257647,53.345482
-6.257917,53.345583
